"Input","Output","Updated Feedback"
"there are a lot of accidents because many people driving so fast.","There are a lot of accidents because many people drive so fast.","Serious problem! Capitalize ""There"" and use ""drive."" What can be done to reduce accidents?"
"we should put many cameras in the street to know how is caused of this accidents.","We should put a lot of cameras in the streets to know how these accidents are caused.","Good solution! Capitalize ""We,"" use ""a lot of cameras,"" ""streets,"" and ""how these accidents are caused."" What other measures could help?"
"if every body know that there are a punishment for what they do and no body can escape from what he did I guess we will have a few of transportations accident.","If everybody knew that there is a punishment for what they do and nobody can escape from what he did, I guess we would have fewer traffic accidents.","Strong argument! Use ""everybody knew,"" ""is,"" ""nobody,"" and ""fewer traffic accidents."" How can this be enforced?"
"Everyone is circious about making bank notes.","Everyone is curious about making banknotes.","Simple fix: Use ""curious"" and ""banknotes."" What’s the most interesting part of the process?"
"Now I will talk about THE PROCESS OF MAKING BANK NOTES.","Now I will talk about the process of making banknotes.","Clear introduction! Lowercase ""the process of making banknotes."" What’s the first step?"
"The bank notes is designed considerately, workers need to design it backgrounds coler and artwork.","The banknotes are designed carefully. Workers need to design their background color and artwork.","Good detail! Use ""banknotes are,"" ""carefully,"" and ""their background color."" What’s the most creative part of the design?"
"What""s more, the notes will also be printed onb security issues.","What's more, the notes will also be printed with security features.","Important feature! Use ""What's more"" and ""with security features."" What security features are most important?"
"Then, the notes will be prepared with metal plates.After that, printing, the notes will be printred in colour on both sides with special ink and it will images sightly raised.","Then, the notes will be prepared on metal plates. After that, the notes will be printed in color on both sides with special ink and will have slightly raised images.","Detailed process! Use ""on metal plates,"" ""printed,"" ""color,"" and ""slightly raised images."" Why are raised images important?"
"A new pieces of bank notes is printed completely.","A new set of banknotes is printed completely.","Clearer phrasing! Use ""set of banknotes."" What’s the next step after printing?"
"Good part of them will be packaged and disturbed.workers wll cut them and deal with them carefully.","The good ones will be packaged and distributed. Workers will cut them and handle them carefully.","Good process! Use ""The good ones,"" ""distributed,"" ""will,"" and ""handle."" What’s the most careful part of this step?"
"Rest of them will be disposaled.","The rest of them will be disposed of.","Simple fix: Use ""The rest"" and ""disposed of."" What happens to the disposed banknotes?"
"Dear Jo,","Dear Jo,","Perfect! No changes needed. What’s the purpose of your letter?"
"I think that Cádiz is perfect place to meet, because Cádiz has coast, sea, and mountais.","I think that Cádiz is the perfect place to meet, because Cádiz has coast, sea, and mountains.","Great recommendation! Use ""the perfect place"" and ""mountains."" What’s your favorite feature of Cádiz?"
"The people is very kind and funny, and is a very cheap city.","The people are very kind and funny, and it is a very cheap city.","Good description! Use ""are"" and ""it is."" What’s the best thing about the people in Cádiz?"
"In Cádiz, in summer there are a lot of oportunitis to work.","In Cádiz, in summer there are a lot of opportunities to work.","Good opportunity! Use ""opportunities."" What kind of work is available?"
"Cádiz is a beautiful city and you would enjoy a lot of if worked here.","Cádiz is a beautiful city, and you would enjoy it a lot if you worked here.","Inviting offer! Add a comma and use ""it a lot if you worked."" What would you enjoy most?"
"Cádiz has got a lot of amazing beaches.","Cádiz has a lot of amazing beaches.","Simple fix: Remove ""got."" What’s your favorite beach in Cádiz?"
"Almost, you are a great athlete so, You could teach surfing, football or other sports.","Also, you are a great athlete, so you could teach surfing, football, or other sports.","Great suggestion! Use ""Also,"" a comma, and lowercase ""you."" What sport would you recommend teaching?"
"on the other hand, in Cádiz there are a lot of bars, so, you could find a job with waiter.","On the other hand, in Cádiz there are a lot of bars, so you could find a job as a waiter.","Good alternative! Capitalize ""On,"" remove the comma after ""so,"" and use ""as a waiter."" What’s the best part of working in a bar?"
"I hope I helped you.","I hope I helped you.","Perfect! No changes needed. What else can you suggest to Jo?"
"Since I was seven years old that I am on my city 's basketball team, and I have no doubt that playing basketball is one of the things that I enjoy the most in my life.","Since I was seven years old, I have been on my city's basketball team, and I have no doubt that playing basketball is one of the things that I enjoy the most in my life.","Great passion! Remove ""that"" and use ""have been."" What’s your favorite basketball memory?"
"I like basketball because, besides the benefit that it brings to your health and physical - well being it is also a really good hobby.","I like basketball because, besides the benefit it brings to your health and well-being, it is also a really good hobby.","Good reasons! Remove the comma after ""because"" and use ""well-being."" What’s the best part of basketball for you?"
"Another reason why I like it is because it is a team sport so you can learn and evolve with them.","Another reason why I like it is that it is a team sport, so you can learn and evolve with them.","Team spirit! Use ""is that"" and add a comma. What have you learned from your team?"
"You also get to meet a lot of people in tournaments or even in normal games.","You also get to meet a lot of people at tournaments or even at normal games.","Social benefit! Use ""at."" What’s the best part of meeting new people?"
"I really think that everyone should try it because it is fun and healthy.","I really think that everyone should try it because it is fun and healthy.","Perfect! No changes needed. What would you say to someone who wants to try basketball?"
"Dear Mr. Yoyada","Dear Mr. Yoyada,","Polite greeting! Add a comma. What’s the purpose of your letter?"
"I am writing this letter for a complaint about the CPU that I bought last week.","I am writing this letter to complain about the CPU that I bought last week.","Clear purpose! Use ""to complain."" What’s the issue with the CPU?"
"I order 2 NVIDIA GTX 1080 but until now I do n't have my order in my hand.","I ordered 2 NVIDIA GTX 1080, but until now I still don't have my order in my hand.","Frustrating situation! Use ""ordered,"" add a comma, and ""still don’t."" What do you need the CPU for?"
"I need the CPU as soon as possible and before 17 march 2017.","I need the CPU as soon as possible and before 17 March 2017.","Clear deadline! Capitalize ""March."" What will you do if you don’t receive it in time?"
"If until 17 March my order not come yet I will cancel my order and I want 100% refund for my money.","If by 17 March my order has not come yet, I will cancel my order, and I want a 100% refund of my money.","Firm stance! Use ""by,"" ""has not come,"" and a comma. What will you do with the refund?"
"I think you should be more on time or you will get a bad rating from your costumer.","I think you should be more punctual, or you will get a bad rating from your customers.","Good advice! Use ""punctual,"" a comma, and ""customers."" How can the company improve?"
"Thanks for all and I want my money back if I not yet get my cpu.","Thanks for everything, and I want my money back if I have not yet got my CPU.","Clear request! Use ""everything,"" ""have not yet got,"" and ""CPU."" What’s your next step if you don’t get your CPU?"
"I hope I will get me order and I hope you eill be more on time for the costumer order shipping.","I hope I will get my order, and I hope you will be more punctual with customer order shipping.","Polite closing! Use ""my order,"" ""will,"" and ""customer."" What’s your expectation for future orders?"
"Thank you","Thank you,","Polite! Add a comma."
"your Sincerely","Yours sincerely,","Perfect closing! Use ""Yours sincerely."""
"Nowadays, people are getting more independent, and more than this problem, society now needs to show the other this independence and control of their own lives, which includes cars, houses and materials.","Nowadays, people are becoming more independent, and society now needs to show others this independence and control of their own lives, which includes cars, houses, and materials.","Thoughtful reflection! Use ""becoming,"" remove redundancy, and ""others."" How does independence affect society?"
"On the one hand, travelling by car can be an excellent way to move yourself for where you want to go, without going on foot to find your bus station and becomes less important if you live in the centre of your town or in the suburbs.","On the one hand, travelling by car can be an excellent way to get to where you want to go, without walking to find your bus stop, and it becomes less important if you live in the centre of your town or in the suburbs.","Good comparison! Use ""get to where,"" ""walking,"" ""bus stop,"" and ""it becomes."" What’s your preferred way to travel?"
