"Input","Output","Updated Feedback"
"More recently, I can not forgot my husband and my daughter.","More recently, I cannot forget my husband and my daughter.","Sweet addition! Use ""cannot forget."" What’s your favorite memory with them?"
"Both are very important in my emotional stability.","Both are very important to my emotional stability.","Good point! Use ""to."" How do they support you?"
"In fact, I feel they are the most important people in my life!","In fact, I feel they are the most important people in my life!","Perfect! No changes needed. What makes them so important?"
"Hello Stefan!","Hello Stefan,","Friendly greeting! Use a comma. What’s the purpose of your message?"
"How are you? Hope everything 's fine,","How are you? I hope everything's fine,","Good start! Use ""I hope."" How are you doing?"
"all here is great.","Everything here is great.","Perfect! Use ""Everything."" What’s the best thing happening there?"
"It 's been so long since we last talk... and I have some great news!","It's been so long since we last talked... and I have some great news!","Exciting! Use ""talked."" What’s your great news?"
"Well, I 'm writing to tell you that this summer I 'm going to the UK, and I 'd like to hang out with you some time!","Well, I'm writing to tell you that this summer I'm coming to the UK, and I'd like to hang out with you sometime!","Great plan! Use ""coming"" and ""sometime."" What do you want to do together?"
"It 'll be the second time I 'll visit the UK, and I would n't like to do the same excursions, so would you mind telling me some good activities to do or some places to visit there?","It'll be the second time I've visited the UK, and I don't want to do the same excursions, so would you mind telling me some good activities to do or places to visit there?","Good idea! Use ""I’ve visited,"" ""don’t want,"" and ""activities to do."" What’s your favorite place in the UK?"
"Also, I 'd like to invite you to my house here in Spain, all my friends and I are having a party and it 'll be fantastic if you were able to come.","Also, I'd like to invite you to my house here in Spain. All my friends and I are having a party, and it would be fantastic if you could come.","Wonderful invitation! Use ""would be fantastic"" and ""could come."" What’s the theme of the party?"
"Hope to see you soon","Hope to see you soon,","Warm closing! Add a comma. When do you hope to see Stefan?"
"Love,","Love,","Perfect! No changes needed."
"Rosa","Rosa","Perfect! No changes needed."
"Our world is very polluted by public transport so we think about what will happen in the future.Public transport causes many problems in our environment such as, difficult reaching to the nearest destination, the pollution, and causing diseases.","Our world is very polluted by public transport, so we think about what will happen in the future. Public transport causes many problems in our environment, such as difficulty getting to the nearest destination, pollution, and causing diseases.","Serious issue! Add a comma, ""difficulty getting to,"" and adjust the list. What’s the biggest problem caused by public transport?"
"We must think alternative solutions for this problem.","We must think of alternative solutions to this problem.","Good call! Use ""think of"" and ""to."" What solutions do you think would work best?"
"We face difficulty in reaching in our own destination.","We face difficulty reaching our own destination.","Clearer phrasing! Use ""reaching."" What’s the hardest part about reaching your destination?"
"Many people who go to their work late.","Many people who go to work arrive late.","Good point! Use ""go to work arrive."" What causes people to be late?"
"Hence, if everyone has a private car he can go to his work on time.","Hence, if everyone has a private car, they can go to work on time.","Good solution! Use ""they"" and ""to work."" What are the downsides of everyone having a car?"
"Using the public transport makes us arrive late because it stops many times.","Using public transport makes us arrive late because it stops many times.","Perfect! No changes needed. What’s the most frustrating part of using public transport?"
"With our private car, we can do many tasks in our day, but using buses we waste our time, and more efforts.","With our private car, we can do many tasks in our day, but using buses we waste our time and have to make more effort.","Good comparison! Use ""have to make more effort."" What tasks are easier with a private car?"
"Buses run with petrol that causes pollution.","Buses run on petrol that causes pollution.","Simple fix! Use ""on petrol."" What alternatives to petrol do you know?"
"Nowadays, there are some vehicles run with electricity.we can decrease pollution by using electricity.","Nowadays, there are some vehicles that run on electricity. We can decrease pollution by using electricity.","Great solution! Use ""that run on electricity"" and capitalize ""We."" What’s the biggest benefit of electric vehicles?"
"Hence this will help people to be in a good health.","Hence, this will help people to be in good health.","Good outcome! Add a comma and remove ""a."" What other benefits do you see?"
"In addition, crowded buses cause affection among people.","In addition, crowded buses cause infections among people.","Serious issue! Use ""infections."" What can be done to reduce infections?"
"private cars reduce the affection.","Private cars reduce infections.","Clearer phrasing! Use ""infections"" and capitalize ""Private cars."" What’s the best way to stay healthy in public?"
"Crowded buses spread epidemic in our society.","Crowded buses spread epidemics in our society.","Good point! Use ""epidemics."" What epidemics are you most concerned about?"
"Finally, we hope a healthy future for our new generations. We want to reach our destination on time and live in safe life without diseases and pollution.","Finally, we hope for a healthy future for our new generations. We want to reach our destination on time and live a safe life without diseases and pollution.","Strong conclusion! Use ""hope for,"" ""a safe life,"" and adjust the structure. What’s your vision for a healthy future?"
"my favourite sport is volleyball.i play it since 2006.my best position is number 2.i used to play it in faculty of engineering selection.it makes me fit and long.","My favourite sport is volleyball. I have been playing it since 2006. My best position is number 2. I used to play it in the Faculty of Engineering selection. It keeps me fit and tall.","Great passion! Capitalize ""My,"" use ""have been playing,"" ""Faculty of Engineering,"" and ""tall."" What’s your favorite volleyball memory?"
"i like it very much.","I like it very much.","Perfect! Capitalize ""I."" What do you like most about volleyball?"
"i used to play it with my frindes.","I usually play it with my friends.","Good detail! Capitalize ""I,"" use ""usually play,"" and ""friends."" Who’s your favorite teammate?"
"when i enter the egyptian armed forces, i played for the air defense forces team.","When I joined the Egyptian Armed Forces, I played for the Air Defense Forces team.","Impressive! Capitalize ""When"" and ""I,"" use ""joined,"" and ""Air Defense Forces."" What was your role on the team?"
"we won the 1st position, and got the cup of competition.if anyone attends to play this game, he should practice hard to be able to play it proffesionaly.","We won first place and got the competition cup. If anyone intends to play this game, they should practice hard to be able to play it professionally.","Great achievement! Use ""first place,"" ""competition cup,"" ""intends,"" and ""professionally."" What’s your advice for new players?"
"Further to the trade fair of the last week where we were a pleasure to meet you and we were talking about you courses.","Further to the trade fair last week, where I had the pleasure of meeting you, we talked about your courses.","Polite follow-up! Use ""last week,"" ""I had the pleasure,"" and ""your courses."" What courses are you interested in?"
"I am looking for an organizational development course.","I am looking for an organizational development course.","Perfect! No changes needed. What do you hope to learn?"
"Could I have contact with any of your customer for more information?","Could you put me in contact with any of your customers for more information?","Good request! Use ""put me in contact"" and ""customers."" What information do you need?"
"I am available to talk with you on Monday in the morning.","I am available to talk with you on Monday in the morning.","Perfect! No changes needed. What time works best for you?"
"I am looking forward confirmation.","I am looking forward to your reply.","Polite closing! Use ""to your reply."" When do you need the confirmation by?"
"My favourite sport:","My favourite sport:","Perfect! No changes needed. What’s your favorite sport?"
"When I was a child, about four or five years old, my father teaches me what was football, and I loved it but, I really liked the goalkeepers, why I like football since childhood.","When I was a child, about four or five years old, my father taught me what football was, and I loved it. But, I really liked the goalkeepers. Why have I liked my football since childhood?","Sweet memory! Use ""taught,"" ""what football was,"" and ""Why have I liked my football."" What’s your favorite goalkeeper memory?"
"I think football shows you a lot of feelings and experiences.","I think football gives you a lot of feelings and experiences.","Good point! Use ""gives."" What feelings does football give you?"
"I enjoy football because it is a form to forget problems and enjoy a bit, because when you are playing football, you are n't thinking other stuff, you only are concentrate at the game.","I enjoy football because it is a way to forget problems and enjoy a bit, because when you are playing football, you aren't thinking about other stuff, you are only concentrated on the game.","Great explanation! Use ""way,"" ""aren’t thinking about,"" and ""concentrated on."" What’s your favorite part of playing football?"
"Football is a sport where anything can happen, no always win the best teams and is unpredictable, there is n't a dream team.","Football is a sport where anything can happen. The best teams don't always win, it is unpredictable. There isn't a dream team.","Perfect! Use periods, ""don’t always win,"" and ""isn’t."" What’s the most unpredictable game you’ve seen?"
"The football is a good form to do exercise because it is interesting and funny.","Football is a good way to do exercise because it is interesting and fun.","Good point! Remove ""The,"" use ""way,"" and ""fun."" What’s your favorite exercise from football?"
"And if you do n't like do sport you can watch the matches of the teams around the world.","And if you don't like doing sports, you can watch the matches of teams around the world.","Good alternative! Use ""don’t,"" ""doing sports,"" and remove ""the."" What’s your favorite team to watch?"
"The most important invention is the mobile, because you can do whatever you want in only one communication device.","The most important invention is the mobile, because you can do whatever you want with only one communication device.","Good point! Use ""with."" What’s your favorite thing to do on your mobile?"
"Today, it 's smaller, faster and cheaper than before.","Today, it's smaller, faster, and cheaper than before.","Perfect! No changes needed. What’s the best feature of modern mobiles?"
"Not only children have one, grandparents have either.","Not only do children have one, but grandparents have one too.","Good comparison! Use ""do children have one"" and ""but grandparents have one too."" What do grandparents use their mobiles for?"
"But with this gadget, we have a big problem: people are becoming isolated, we are living in our own world.","But with this gadget, we have a big problem: people are becoming isolated; we are living in our own world.","Serious issue! Use a semicolon. What can be done to reduce isolation?"
"You can do a lot of things using your mobile, like: call someone, text, take pics, listen to music, watch movies, play games, wake you up ( alarm clock ), access the internet, check your e - mails, pay your bills, access the social media, learn how to cook... there are many more unthinkable things we can do.","You can do a lot of things using your mobile, like calling someone, texting, taking photos, listening to music, watching movies, playing games, being woken up (alarm clock), accessing the internet, checking your emails, paying your bills, accessing social media, learning how to cook... There are many more unimaginable things we can do.","Great list! Use ""calling,"" ""texting,"" ""taking photos,"" ""being woken up,"" ""accessing,"" ""checking,"" ""paying,"" and ""unimaginable."" What’s your favorite mobile activity?"
"But now, children want to have one as soon as possible, they do n't play hide and seek and play sports like before.","But now, children want to have one as soon as possible. They don't play hide and seek or play sports like before.","Good observation! Use ""don’t"" and ""or play."" What games do you think children should play?"
"And one consequence of this is they have health problems.","And one consequence of this is that they have health problems.","Serious issue! Add ""that."" What health problems do you see?"
"Although I do jogging I also do other sport the swimming.","Although I go jogging, I also do another sport, swimming.","Good variety! Use ""go jogging,"" ""another sport,"" and ""swimming."" What’s your favorite thing about swimming?"
"I began practise this sport three years ago when I lost my work.","I began doing this sport three years ago when I lost my job.","Good motivation! Use ""doing"" and ""job."" How did losing your job lead you to this sport?"
"I usually go two days a veek but the henxt month I am going to go three or four days a week because I hope to be a local competition.","I usually go two days a week, but next month I am going to go three or four days a week because I hope to enter a local competition.","Great goal! Use ""week,"" ""next,"" and ""enter a local competition."" What are you doing to prepare?"
"I go swimming a public pool.","I go swimming at a public pool.","Simple fix! Add ""at."" What do you enjoy about swimming?"
"The public pool is near my house.","The public pool is near my house.","Perfect! No changes needed. How often do you go?"
"On the one hand This sport is good for my health I stay fit.","On the one hand, this sport is good for my health. I stay fit.","Good benefit! Add a comma and a period. What other benefits do you notice?"
"On the other hand I have met a lot of people, they are very friendly.","On the other hand, I have met a lot of people, and they are very friendly.","Social benefit! Add a comma and ""and."" What’s the best part of meeting new people?"
"And finally only I tell you that you should do some sport It is good for us life.","And finally, I will only tell you that you should do some sport. It is good for our lives.","Strong encouragement! Add a comma and use ""our lives."" What sport would you recommend?"
