"Input","Output","Updated Feedback"
"I want to give you a few words.","I want to say a few words to you.","Good start! Use ""say a few words to you."" What’s the most important thing to say?"
"Maybe you just think it 's fun but it 's been a good cause for your cat because of you 're joking.","Maybe you just think it's fun, but it has been a good cause for your cat because you're joking.","Good point! Use ""it’s,"" add a comma, ""has been,"" and ""you’re."" What’s the best way to joke with pets?"
"If you want to raise animals, you must take care of it, love it and treat it like a family.","If you want to raise animals, you must take care of them, love them and treat them like family.","Good advice! Use ""them"" and ""family."" What’s the best way to treat pets?"
"Although it is not human, they also have feelings.","Although they are not human, they also have feelings.","Good point! Use ""they are."" What’s the best way to understand pet feelings?"
"You raise it once, it would regard you as the owner.","Once you raise it, it will regard you as its owner.","Good detail! Use ""Once,"" ""will,"" and ""its owner."" What’s the best thing about being a pet owner?"
"You are only relying on it.","It relies on you alone.","Clearer phrasing! Use ""It relies on you alone."" What’s the best way to be reliable for pets?"
"I hope you will decide to cats do not let it hurt in future.","I hope you will decide that cats should not be hurt in the future.","Good wish! Use ""that cats should not be hurt"" and ""in the future."" What’s the best way to protect cats?"
"Furthermore, you abuse cat has violated not only the ethics but also the law.","Furthermore, your abuse of the cat has violated not only ethics but also the law.","Good point! Use ""your abuse of the cat"" and ""ethics."" What’s the best way to follow the law with pets?"
"I hope you can take down photos of being abused the cat and you can really reflect. Do n't repeat the same mistakes.","I hope you can take down photos of the cat being abused and really reflect. Don't repeat the same mistakes.","Good advice! Use ""the cat being abused,"" ""really reflect,"" and ""Don’t."" What’s the best way to reflect on mistakes?"
"To keep the cat is not a simple matter which need to real love and good care.","Keeping a cat is not a simple matter that needs real love and good care.","Good point! Use ""Keeping a cat,"" ""that needs,"" and ""real love."" What’s the best way to care for a cat?"
"So you decided to keep the cat must be the best, you can spend more time with the cat.","So, if you decide to keep the cat, you must be the best and can spend more time with the cat.","Good advice! Add a comma, use ""if you decide,"" ""must be the best,"" and ""and can."" What’s the best thing about spending time with a cat?"
"At any time to pay attention to the cat has not been sick.","Always check whether the cat has not been sick.","Good tip! Use ""Always check whether."" What’s the best way to check a cat’s health?"
"The holiday you can go for a walk with a cat.","In the holidays, you can go for a walk with a cat.","Good suggestion! Use ""In the holidays."" What’s the best place to walk a cat?"
"It is not difficult to do the thing.","It is not difficult to do this thing.","Simple fix! Use ""this thing."" What’s the easiest thing about keeping a cat?"
"As long as you are determined, you will be able to become a good master.","As long as you are determined, you will be able to become a good master.","Perfect! No changes needed. What’s the best quality in a pet master?"
"The diagrams below show the five stages aboout the process of making bank notes.","The diagrams below show the five stages of the process of making banknotes.","Good introduction! Use ""of"" and ""banknotes."" What’s the most interesting stage?"
"Design is the first stage, which contains three parts: background, artwork and security issues.","Design is the first stage, which includes three parts: background, artwork, and security issues.","Good detail! Use ""includes"" and add a comma. What’s the most important part of design?"
"After preparing of metal plates by skilled machinists, it takes sheets of bank.There are three requirements fot it: colour on both sides, special ink and images slighty raised.","After the preparing of metal plates by skilled machinists, they take sheets of banknotes. There are three requirements for this: color on both sides, special ink, and images slightly raised.","Good detail! Use ""the preparing,"" ""they take,"" ""banknotes,"" ""for this,"" ""color,"" and add a comma. What’s the most important requirement?"
"The most important step is Inspection: printed sheets manually inspected.","The most important step is inspection: printed sheets are manually inspected.","Good detail! Use ""inspection"" and ""are."" What’s the best thing about inspection?"
"if you apply job like this must be the person who already been applied this job USA SUMMER CAMPS","If you apply for a job like this, you must be a person who has already applied for this job at USA Summer Camps.","Good advice! Use ""for a job,"" ""you must be a person,"" ""has already applied,"" and ""at."" What’s the best way to apply for a job?"
"Why should I took at this job?","Why should I get this job?","Good question! Use ""get."" What’s the best reason to get this job?"
"Because, I really love to work with people all of ages, and I would like to appreciate have this post and I 'm energetic and hardworking person.","Because I really love to work with people of all ages, and I would like to appreciate having this post, and I'm an energetic and hardworking person.","Good qualities! Remove the comma after ""Because,"" use ""of all ages,"" ""having,"" add a comma, and ""an energetic."" What’s the best thing about working with people?"
"Therefore, to look after children aged 8 - 12 years old is n't easy task, but as a father or parent you must always given them good care in terms of your responsibilities.","Therefore, looking after children aged 8-12 years old is not an easy task, but as a father or parent, you must always give them good care in terms of your responsibilities.","Good point! Use ""looking after,"" remove the space in ""8 - 12,"" ""is not an easy task,"" add a comma, and ""give."" What’s the hardest thing about looking after children?"
"Working in the kitchens means to do all about i.e cleaning and washing the floors.","Working in the kitchens means doing all, i.e., cleaning and washing the floors.","Good detail! Use ""doing all,"" and add commas. What’s the best thing about working in kitchens?"
"beast regards","Best regards","Simple fix! Use ""Best."" What’s the best way to end a letter?"
"There is no future for public transport, that is true, but I think that people are very comfortable and do n't think about the environment.","There is no future for public transport. That is true, but I think that people are very comfortable and don't think about the environment.","Good point! Add a period and use ""don’t."" What’s the best way to think about the environment?"
"On the other hand, the public transport is the cheapest way to travel, although people do n't think of that aspect.","On the other hand, public transport is the cheapest way to travel, although people don't think of that aspect.","Good contrast! Remove ""the"" and use ""don’t."" What’s the best thing about the cheapest travel?"
"Secondly, you can drive your car everywhere, It does n't matter what time it is or where you would like to go. Travelling by car is much more convenient and comfortable than travelling by bus, by subway or by train.","Secondly, you can drive your car everywhere. It doesn't matter what time it is or where you would like to go. Traveling by car is much more convenient and comfortable than traveling by bus, subway, or train.","Good point! Add a period, use ""doesn’t,"" and remove ""by"" before ""subway"" and ""train."" What’s the best thing about driving everywhere?"
"In your car you can put inside all bags that you want to take.","You can put all the bags that you want to take in your car.","Clearer phrasing! Use ""You can put all the bags"" and ""in your car."" What’s the best thing about having space in a car?"
"These aspects or advantages are that I can say about this topic.","These aspects or advantages are all I can say about this topic.","Good conclusion! Use ""all I can say."" What’s the best aspect of this topic?"
"Hello.","Hello,","Simple fix! Add a comma. What’s the best way to start a conversation?"
"My name is Anna, I am a very cheerful person and I have a creative personality so I enjoy planning activities or organise sport events in a special and colorful way.","My name is Anna. I am a very cheerful person and have a creative personality, so I enjoy planning activities or organizing sport events in a special and colorful way.","Good introduction! Add a period, use ""have,"" and add a comma. What’s your favorite activity to plan?"
"I really love childrens and take care of them, I also had an experience of working in summer camps and have a good experience doing delicious food because I already did this stuff in other camps.","I really love children and taking care of them. I also have experience working in summer camps and have good experience making delicious food because I have already done these things in other camps.","Good experience! Use ""children,"" ""taking care,"" add a period, ""have experience,"" and ""have already done these things."" What’s your favorite food to make?"
"I think that I gave good reasons and I hope that you will accept me.","I think that I have given good reasons, and I hope that you will accept me.","Good closing! Use ""have given"" and add a comma. What’s the best reason you’ve given?"
"Goodbye, Anna.","Goodbye, Anna.","Perfect! No changes needed. What’s the best way to say goodbye?"
"cell phone","cellphone","Simple fix! Use ""cellphone."" What’s your favorite cellphone feature?"
"I chose this invention that I think that helped to humanity to communicate more easily,","I chose this invention that I think helped humanity communicate more easily.","Good introduction! Remove the second ""that."" What’s the best thing about this invention?"
"Motorola It was the first doing something to a mobile phone was on 3 April 1973 the first to do so was an employee of Martin Cooper","Motorola was the first to do something with a mobile phone on 3 April 1973; the first to do so was an employee of Martin Cooper.","Good history! Remove ""It,"" use ""to do something with,"" and add a semicolon. What’s the most important thing about this invention?"
"Cooper made mobile phone history in April 1973 when he made the first ever call on a handheld mobile phone","Cooper made mobile phone history in April 1973 when he made the first-ever call on a handheld mobile phone.","Good detail! Use ""first-ever"" and add a period. What’s the most amazing thing about this call?"
"After that, with the new technology they could invent new and better dispositives for the needs of users","After that, with the new technology, they could invent new and better devices for the needs of users.","Good progress! Add a comma and use ""devices."" What’s the best device invented for users?"
"""taken from https://www.uswitch.com/mobiles/guides/history-of-mobile-phones/ ""","'Taken from https://www.uswitch.com/mobiles/guides/history-of-mobile-phones/'","Good reference! Use single quotes and capitalize ""Taken."" What’s the most interesting fact from this source?"
"Dear diary","Dear diary,","Simple fix! Add a comma. What’s the best thing about keeping a diary?"
"Today was a good day, not every day is as good as this was.","Today was a good day. Not every day is as good as this was.","Good start! Remove the comma and add a period. What was the best thing about today?"
"It stared with that a woke up around seven a clock and i was n't tired at all.","It started when I woke up around seven o'clock, and I wasn't tired at all.","Good detail! Use ""started,"" ""I,"" ""o’clock,"" and add a comma. What’s your favorite time to wake up?"
"I walked out to the kitchen and saw my mother cooking breakfast for me.","I walked out to the kitchen and saw my mother cooking breakfast for me.","Perfect! No changes needed. What’s your favorite breakfast?"
"It smelld terrific, and teasted so good.","It smelled terrific, and tasted so good.","Simple fix! Use ""smelled"" and ""tasted."" What’s your favorite food?"
"It was panncakes and egg with bacon.","It was pancakes and eggs with bacon.","Good detail! Use ""pancakes"" and ""eggs."" What’s your favorite topping for pancakes?"
"After that i polyeder with my brothers out in the garden.","After that, I played with my brothers out in the garden.","Good memory! Use ""played"" and add a comma. What’s your favorite game to play?"
"They usaly do n't wan to be with me bit today we played all day long.","They usually don't want to be with me, but today we played all day long.","Good contrast! Use ""usually,"" ""don’t,"" ""but,"" and ""all day long."" What’s the best thing about playing all day?"
"It was so funny and i could n't stopp smilling.","It was such fun, and I couldn't stop smiling.","Good detail! Use ""such fun,"" ""couldn’t,"" and ""smiling."" What’s the funniest thing that happened?"
"The weather was Aldo good today, the sun was shining and there were no clouds in the sky.","The weather was also good today. The sun was shining, and there were no clouds in the sky.","Good description! Use ""also,"" add a period, and a comma. What’s your favorite weather?"
"EstiNet Technologies Inc. provides reliable technical supports to our valued customers.","EstiNet Technologies Inc. provides reliable technical support to our valued customers.","Good service! Use ""support."" What’s the best thing about technical support?"
"Technical support can be provide through emails, telephone calls, or video conferencing.","Technical support can be provided through emails, telephone calls, or video conferencing.","Good detail! Use ""provided."" What’s the best way to provide support?"
"Different levels of technical supports can be arranged and purchased at different prices.","Different levels of technical support can be arranged and purchased at different prices.","Good detail! Use ""support."" What’s the best level of support?"
"My wife and I went to Ushuaia for four days but at the second day we realised that my wife had forgotten her glasses so we decided to come back.","My wife and I went to Ushuaia for four days, but on the second day, we realized that my wife had forgotten her glasses, so we decided to come back.","Good story! Add commas and use ""on the second day"" and ""realized."" What’s the best thing about Ushuaia?"
"When we arrived there were a lot of Matias'friends in our house listening loudly music, playing games and drinking.","When we arrived, there were a lot of Matias' friends in our house, listening to loud music, playing games, and drinking.","Good detail! Add a comma, use ""listening to loud music,"" and add commas for the list. What’s your favorite thing to do with friends?"
