"Input","Output","Updated Feedback"
"For me, my family members are not my best friends although I wish they are.","For me, my family members are not my best friends, although I wish they were.","Good reflection! Add a comma and use ""were."" What’s the best thing about family?"
"If they are your best fiends they will guide you and help you to be to be the best of you, they wo n't hurt you or turn their back on you.","If they are your best friends, they will guide you and help you to be the best version of yourself; they won't hurt you or turn their backs on you.","Good detail! Use ""friends,"" add a comma, ""best version of yourself,"" a semicolon, and ""won’t."" What’s the best thing about best friends?"
"But on the other hand you maybe punished or they may yell at you when you do something wrong.","But on the other hand, you may be punished, or they may yell at you when you do something wrong.","Good detail! Add a comma, use ""may be punished,"" and add a comma before ""or."" What’s the best way to handle punishment?"
"So it is not always a good thing, unless they are open - minded or have their own methods to punish you in a gentil way that wo n't make you regret telling them your faults or mistakes.","So it is not always a good thing unless they are open-minded or have their own methods to punish you in a gentle way that won't make you regret telling them your faults or mistakes.","Good detail! Use ""open-minded,"" ""gentle,"" and ""won’t."" What’s the best way to punish gently?"
"Dear Sir / Madam,","Dear Sir/Madam,","Perfect! No changes needed. What’s the purpose of your letter?"
"I am writing to apply a job for summer camp.","I am writing to apply for a job at a summer camp.","Good start! Use ""for a job"" and ""at a summer camp."" What’s the best thing about working at a summer camp?"
"My name is Jenny Wang and I would be the right person for the job.","My name is Jenny Wang, and I would be the right person for the job.","Good introduction! Add a comma. What’s the best thing about your name?"
"About me, I was born in 1989 and I live in Los Angeles since 2000.","I was born in 1989 and have lived in Los Angeles since 2000.","Good detail! Use ""have lived."" What’s the best thing about living in Los Angeles?"
"I came from a large family and I have two younger sisters with age of 10 and 12.","I come from a large family and have two younger sisters aged 10 and 12.","Good detail! Use ""come"" and ""aged."" What’s the best thing about having sisters?"
"To introduce my skills, I passed all exams in English at school and I can speak English well.","To introduce my skills, I passed all exams in English at school, and I can speak English well.","Good detail! Add a comma. What’s the best thing about speaking English well?"
"I also have experience with teenagers through my sisters and I will look after them as I take care of my sisters.","I also have experience with teenagers through my sisters, and I will look after them as I take care of my sisters.","Good detail! Add a comma. What’s the best thing about looking after teenagers?"
"Additionally, I am a hard worker and an active person.","Additionally, I am a hard worker and an active person.","Perfect! No changes needed. What’s the best thing about being active?"
"Regarding the work conditions, thank you for providing meals and accommodation and I willing to take the costs of the flight.","Regarding the work conditions, thank you for providing meals and accommodation, and I am willing to cover the cost of the flight.","Good detail! Add a comma and use ""am willing"" and ""cost."" What’s the best thing about the work conditions?"
"Finally, I am the right person for the job and I will do my best if I could have to chance to work for summer camp 2014.","Finally, I am the right person for the job, and I will do my best if I have the chance to work at a summer camp in 2014.","Good closing! Add a comma and use ""have the chance"" and ""at a summer camp."" What’s the best thing about working at a summer camp?"
"Thank you very much for your time and I look forward to having a positive news from you.","Thank you very much for your time, and I look forward to receiving positive news from you.","Good closing! Add a comma and use ""receiving positive news."" What’s the best thing about positive news?"
"Yours Sincerely,","Yours faithfully,","Good closing! Use ""faithfully"" for formal letters starting with ""Dear Sir/Madam."" What’s the best way to end a formal letter?"
"Jenny Wang","Jenny Wang","Perfect! No changes needed. What’s the best thing about your name?"
"First of all, I wanted to say sorry about a boring life.","First of all, I want to apologize for a boring life.","Good start! Use ""want to apologize"" and ""for."" What’s the best way to apologize?"
"Sometimes I felt lonely, that I meant.","Sometimes I felt lonely, which I meant.","Good detail! Use ""which."" What’s the best way to handle loneliness?"
"You knew everything about my health. I 've never hidden this information from you.","You knew everything about my health; I've never hidden this information from you.","Good detail! Use a semicolon. What’s the best thing about being open about health?"
"From first time I said about that to you I had a problem with my health but you answered: it not matter.","From the first time I said to you that I had a problem with my health, you answered, 'It does not matter.'","Good detail! Use ""the first time,"" ""to you that,"" add a comma, and ""It does not matter."" What’s the best way to respond to health problems?"
"I felt so bad in a car.","I felt so bad in the car.","Good detail! Use ""the car."" What’s the worst thing about feeling bad in a car?"
"I felt that I could lose my consciousness, that 's why I removed a braclet.","I felt that I could lose consciousness, which is why I removed a bracelet.","Good detail! Use ""consciousness,"" ""which is why,"" and ""bracelet."" What’s the best way to handle losing consciousness?"
"I really do n't feel my blame.","I really don't feel any guilt.","Good reflection! Use ""don’t"" and ""any guilt."" What’s the best way to handle guilt?"
"I talk about everything.","I talked about everything.","Good detail! Use ""talked."" What’s the best thing about talking about everything?"
"Hello Lara.","Hello Lara,","Good greeting! Add a comma. How are you?"
"I am glaed to hear frome you.","I am glad to hear from you.","Good greeting! Use ""glad"" and ""from."" What’s the best thing about hearing from her?"
"I am 24 years old I am frome Lviv Ukraine.","I am 24 years old. I am from Lviv, Ukraine.","Good detail! Add a period and use ""from"" and a comma. What’s the best thing about Lviv?"
"My hobbies are footbal and gym.","My hobbies are football and gym.","Good detail! Use ""football."" What’s the best thing about football?"
"I have got 1 brother, Petr.","I have got one brother, Petr.","Good detail! Use ""one."" What’s the best thing about having a brother?"
"I am a PhD student in university.","I am a PhD student at university.","Good detail! Use ""at."" What’s the best thing about being a PhD student?"
"I am stydying envaermantal saents.","I am studying environmental science.","Good detail! Use ""studying"" and ""environmental science."" What’s the best thing about studying environmental science?"
"Evgeni.","Evgeni","Perfect! No changes needed. What’s the best thing about your name?"
"Welcome in this town.","Welcome to this town.","Good greeting! Use ""to."" What’s the best thing about this town?"
"We are here to introduce the shopping facilities and shops in this town to you.","We are here to introduce you to the shopping facilities and shops in this town.","Good detail! Use ""introduce you to."" What’s the best shopping facility?"
"Washing you enjoy it.","Wishing you enjoy it.","Good closing! Use ""Wishing."" What’s the best thing about enjoying the town?"
"There are several big plazas in the center in the town.","There are several big plazas in the center of the town.","Good detail! Use ""of the town."" What’s the best thing about the plazas?"
"You can walk about ten minutes from the station or by bus to there.","You can get there in about ten minutes from the station or by bus.","Good detail! Use ""get there in about."" What’s the best way to get there?"
"There are shops, restaurants and cinemas in these plazas, including some well - known brands.","There are shops, restaurants, and cinemas in these plazas, including some well-known brands.","Good detail! Add a comma and use ""well-known."" What’s the best well-known brand?"
"You may be energetic or crazy by these charming shops where you are walking around.","You may feel energetic or crazy about these charming shops where you are walking around.","Good detail! Use ""feel"" and ""about."" What’s the best thing about the shops?"
"If you feel like to eat something, there is a lot of well - known restaurants, and have different country meals.","If you feel like eating something, there are a lot of well-known restaurants, and they have different countries' dishes.","Good detail! Use ""eating,"" ""are,"" ""well-known,"" and ""countries' dishes."" What’s the best dish to try?"
"You can choose the taste you like.","You can choose the taste you like.","Perfect! No changes needed. What’s your favorite taste?"
"After a long day of shopping, you might have spent all the money.","After a long day of shopping, you might have spent all your money.","Good detail! Use ""your money."" What’s the best thing to buy?"
"There 's a bank in each plaza.","There's a bank in each plaza.","Perfect! No changes needed. What’s the best thing about having a bank nearby?"
"So, you can enjoy your time without money 's problem.","So, you can enjoy your time without money problems.","Good detail! Use ""money problems."" What’s the best way to enjoy your time?"
"At night, there 's another side in this town.","At night, there's another side to this town.","Good detail! Use ""to."" What’s the best thing about the town at night?"
"You can see all the streets are adorned by lighting.","You can see all the streets are adorned by lighting.","Perfect! No changes needed. What’s the best thing about the lighting?"
"This is one of the sort of the best quality here.","This is one of the best qualities here.","Good detail! Use ""best qualities."" What’s the best quality?"
"You might have a walk around after supper.","You might have a walk around after supper.","Perfect! No changes needed. What’s the best thing about walking after supper?"
"my father","My father","Good start! Capitalize ""My."" What’s the best thing about your father?"
"my father name is Zaheer arat.he is very loving and caring.they gives us all the facilities one should have and dream of these things.he provides all the facilities to us of internet and books so that we can learn better and can be good students and get good marks in the examination.he always encouraged us and said do n't afraid of anything because you are braver than anything else.my brothers and me proud of my father.he is very hard working and brave.he has the smiley face.he always tries to laugh other people with their jokes.he always listens to us what we want.he never ever ignore us.","My father's name is Zaheer Arat. He is very loving and caring. He gives us all the facilities one should have and dream of, for example, the internet and books, so that we can learn better and can be good students and get good marks in the examination. He always encourages us and says not to be afraid of anything because you are braver than anything else. My brothers and I are proud of my father. He is very hardworking and brave. He has a smiley face. He always tries to make other people laugh with his jokes. He always listens to what we want. He never ever ignores us.","Good detail! Use ""father’s,"" ""Arat,"" ""He,"" ""facilities one should have and dream of,"" ""for example,"" ""encourages,"" ""not to be afraid,"" ""My brothers and I are,"" ""hardworking,"" ""make other people laugh,"" and ""his jokes."" What’s the best thing about your father?"
