"Input","Output","Updated Feedback"
"Some people say that in my college are vegetarian, Muslim, vegan e.c.t and they do not have much variety of food to choose like halal meat and veg and nothing that comes from animals.","Some people say that in my college there are vegetarians, Muslims, vegans, etc., and they do not have much variety of food to choose from, like halal meat, vegetables, and nothing that comes from animals.","Well done! Correcting ""are vegetarian"" to ""are vegetarians"" and adding ""vegetables"" improves clarity. Why is it important to use the correct plural forms and vocabulary?"
"It is considered that you change the type of food regularly.","It is thought that you should change the type of food regularly.","Excellent! Correcting ""is considered"" to ""is thought"" and adding ""should"" improves clarity. Why is it important to use the correct verb forms and suggestions?"
"Reduce the fast food that make people obese and not healthy.","You should also reduce the fast food, which makes people obese and unhealthy.","Well done! Adding ""You should also"" and correcting ""make"" to ""makes"" improves clarity. Why is it important to use the correct verb forms and suggestions?"
"It will be better if you gave drinks compared to the weather like whenever its winter we would like a hot drink and if it is summer we would like a chilled drink.","It would be better if you offered drinks according to the weather, so that when it's winter, we would like a hot drink, and if it is summer, we would like a chilled drink.","Excellent! Correcting ""will be"" to ""would be"" and adding ""so that"" improves clarity. Why is it important to use the correct verb forms and structure?"
"I hope you consider this major problem in the cafe.","I hope you consider this major problem in the cafe.","Perfect! This sentence is clear and well-structured. Why is it important to express your hopes clearly?"
"Thank you.","Thank you.","Perfect! This sentence is clear and well-structured. Why is it important to express gratitude?"
"Yours faithfully","Yours faithfully,","Well done! Adding a comma after ""faithfully"" improves clarity. Why is it important to use correct punctuation in closings?"
"Dear Mrs Ashby,","Dear Mrs. Ashby,","Excellent! Adding a period after ""Mrs"" improves clarity. Why is it important to use correct punctuation in salutations?"
"I 'm writing to you regarding of a letter I 've seen on my way home calling for candidates to fill a vacancy in your cafe staff.","I'm writing to you regarding an advertisement I saw on my way home calling for candidates to fill a vacancy in your cafe staff.","Well done! Correcting ""regarding of"" to ""regarding"" and ""I 've seen"" to ""I saw"" improves clarity. Why is it important to use the correct prepositions and verb forms?"
"As requested, I 'm an English - speaking guy and currently looking for a job that does n't disrupt my studies at college.","As requested, I'm an English-speaking guy and currently looking for a job that doesn't disrupt my studies at college.","Perfect! This sentence is clear and well-structured. Why is it important to state your qualifications clearly?"
"For that reason, this job is perfectly suitable for me and, besides, it showed up as a good opportunity for me to improve my incoming helping me paying my bills.","For that reason, this job is perfectly suitable for me, and, besides, it appears as a good opportunity for me to improve my income, helping me pay my bills.","Excellent! Correcting ""showed up"" to ""appears"" and ""incoming"" to ""income"" improves clarity. Why is it important to use the correct verb forms and vocabulary?"
"Now I am twenty fiver years old and when I was teenager I lived abroad twice.","Now I am twenty-five years old and, when I was a teenager, I lived abroad twice.","Well done! Correcting ""fiver"" to ""five"" and adding commas improves clarity. Why is it important to use the correct numbers and punctuation?"
"The first time in London, for 6 months, and most recently in Berlin, for 8 months.","The first time was in London for 6 months, and most recently in Berlin for 8 months.","Excellent! Adding ""was"" after ""time"" improves clarity. Why is it important to use the correct verb forms?"
"the movie I 'm going to be reviewing is "" the purge ""","The movie I'm going to be reviewing is ""The Purge"".","Perfect! Capitalizing ""The"" and correcting the quotes improves clarity. Why is it important to use correct capitalization and punctuation?"
"I actually loved it quite a lot, I just loved all the suspense and the parts they leave you hanging, it 's just way too interesting, the movie is about the american government who annually gives 12 hours where all crime, even murder, is legal, and there are no medical services during that long period of what they call "" the purge "" and anyone can join it, you can kill whoever you want.","I really liked it quite a lot. I just loved all the suspense and the parts where they leave you hanging. It is really interesting. The movie is about the American government, which annually gives 12 hours when all crimes, even murder, are legal, and there are no medical services during that long period called ""the Purge"", and anyone can join it. You can kill whoever you want.","Well done! Correcting ""actually loved"" to ""really liked"" and adding periods improves clarity. Why is it important to use the correct verb forms and punctuation?"
"The thing is, some people do n't think it 's ok, and they do n't agree, so they just stay inside and try to survive the night.","The thing is, some people don't think it's OK, and they don't agree, so they just stay inside and try to survive the night.","Perfect! This sentence is clear and well-structured. Why is it important to express opinions clearly?"
"The diagrams illustrates the process about producing bank notes.","The diagrams illustrate the process of producing banknotes.","Excellent! Correcting ""illustrates"" to ""illustrate"" and ""about producing"" to ""of producing"" improves clarity. Why is it important to use the correct subject-verb agreement and prepositions?"
"At the first beginning, bank notes should be well - designed considering the colour matching and artwork including the issues about safety.","At the outset, banknotes should be well-designed, considering the color matching and artwork, including issues relating to security.","Well done! Correcting ""the first beginning"" to ""the outset"" and adding commas improves clarity. Why is it important to use the correct vocabulary and punctuation?"
"After designing, metal plates are supposed to be prepared with the help of experienced machinists.","After they are designed, metal plates are to be prepared with the help of experienced machinists.","Excellent! Adding ""they are"" after ""After"" improves clarity. Why is it important to use the correct verb forms?"
"Then, it comes to the printing step.","Then it comes to the printing step.","Perfect! Removing the comma after ""Then"" improves clarity. Why is it important to use correct punctuation?"
"Ensuring there is colour on both sides, image is increased gently by a certain type of ink.","Ensuring there is color on both sides, the image is gently raised by a special type of ink.","Well done! Correcting ""colour"" to ""color"" and adding ""the"" before ""image"" improves clarity. Why is it important to use the correct vocabulary and articles?"
"Most importantly, before distribution, printed sheets with 50 bank notes per sheet have to be checked whether they are of perfect quality or not.","Most importantly, before distribution, printed sheets with 50 banknotes per sheet have to be checked to see if they are of perfect quality.","Excellent! Correcting ""bank notes"" to ""banknotes"" and ""whether they are of perfect quality or not"" to ""to see if they are of perfect quality"" improves clarity. Why is it important to use the correct vocabulary and structure?"
"They can only be packed and distributed when they are with good quality.","They can only be packed and distributed if they are of good quality.","Perfect! Correcting ""when they are with good quality"" to ""if they are of good quality"" improves clarity. Why is it important to use the correct prepositions and structure?"
"In other words, both bad sheets and the ones which are seperated badly need destroying in a safe way which can stop them from going into the market.","In other words, both bad sheets and the ones that are separated badly need destroying in a safe way that can prevent them from entering the market.","Well done! Correcting ""seperated"" to ""separated"" and ""which can stop"" to ""that can prevent"" improves clarity. Why is it important to use the correct spelling and verb forms?"
"That 's how bank notes are produced from paper to the one we can purchase goods in our daily life.","That's how banknotes are produced from paper to what we use to purchase goods in our daily life.","Excellent! Correcting ""bank notes"" to ""banknotes"" and ""the one we can purchase goods"" to ""what we use to purchase goods"" improves clarity. Why is it important to use the correct vocabulary and structure?"
"Many people believe that nowdays there is no future in public transport, because travelling by car is so much more convenient, but others continue with the tought that they do help for example for travelling for long distance.","Many people believe that nowadays there is no future for public transport, because traveling by car is so much more convenient, but others continue with the thought that they do help, for example, with traveling over long distances.","Well done! Correcting ""nowdays"" to ""nowadays"" and adding commas improves clarity. Why is it important to use the correct spelling and punctuation?"
"I believe both are useful.","I believe both are useful.","Perfect! This sentence is clear and well-structured. Why is it important to state your beliefs clearly?"
"Firstly, there is plenty of people who ca nt buy a car and so the only option they have is to travel by these transports.","Firstly, there are plenty of people who can't buy a car, so the only option they have is to travel by these modes of transport.","Excellent! Correcting ""is plenty of"" to ""are plenty of"" and ""ca nt"" to ""can't"" improves clarity. Why is it important to use the correct subject-verb agreement and verb forms?"
"The ticket does nt cost to mutch and it is avaible for the majority of the people at least comparing to buying a car.","The ticket doesn't cost too much and is affordable for the majority of people, at least compared to buying a car.","Well done! Correcting ""does nt"" to ""doesn't"" and ""avaible"" to ""affordable"" improves clarity. Why is it important to use the correct verb forms and vocabulary?"
"Secondly, public transports are more eficent to travel for long distance than cars and people would nt have to purchase combustible.","Secondly, public transport is more efficient for traveling over long distances than cars, and people wouldn't have to purchase fuel.","Excellent! Correcting ""transports"" to ""transport"" and ""would nt"" to ""wouldn't"" improves clarity. Why is it important to use the correct subject-verb agreement and verb forms?"
"When people are avaible to tavel to other continents or far away, they may need a plane, wicth is a public transport, to complete the journey because the have tu cross oceans and clomplicated distances that have different landforms.","When people need to travel to other continents or far away, they may need a plane, which is a form of public transport, to complete the journey because they have to cross oceans and complicated distances with different landforms.","Well done! Correcting ""avaible to tavel"" to ""need to travel"" and ""wicth"" to ""which"" improves clarity. Why is it important to use the correct verb forms and spelling?"
"However, a car is something witch is from the person and he can do wathever he wants and find it in the same way he or she left it, and sometimes public sports are nt left in the best way.","However, a car is something that belongs to the person, and he can do whatever he wants and find it in the same state he or she left it, and sometimes public transport vehicles aren't left in the best way.","Excellent! Correcting ""witch"" to ""that"" and ""sports"" to ""transport vehicles"" improves clarity. Why is it important to use the correct relative pronouns and vocabulary?"
"In addiion, you have to share with people you absolutely do nt know and probably wo nt see again.","In addition, you have to share with people you absolutely don't know and probably won't see again.","Well done! Correcting ""addiion"" to ""addition"" and ""do nt"" to ""don't"" improves clarity. Why is it important to use the correct spelling and verb forms?"
"Consequesntly yo can be stole or get sick.","Consequently, you can be robbed or get sick.","Perfect! Correcting ""Consequesntly"" to ""Consequently"" and ""yo"" to ""you"" improves clarity. Why is it important to use the correct spelling and vocabulary?"
"But, by obseving all these people you can rich yourself with different cultures and manners the other have and incorporate new topics.","But, by observing all these people, you can enrich yourself with different cultures and manners that others have and incorporate new topics.","Excellent! Correcting ""obseving"" to ""observing"" and ""rich"" to ""enrich"" improves clarity. Why is it important to use the correct spelling and verb forms?"
"To conclude we can establish a middle point.","To conclude, we can establish a middle point.","Perfect! Adding a comma after ""To conclude"" improves clarity. Why is it important to use correct punctuation?"
"Public sports are useful but sometimes inconvenient but more cheaper. You can get to know new people and different cultures.","Public transport is useful but sometimes inconvenient and more affordable. You can get to know new people and different cultures.","Well done! Correcting ""sports"" to ""transport"" and ""but more cheaper"" to ""and more affordable"" improves clarity. Why is it important to use the correct vocabulary and conjunctions?"
"When I was 12, I went in France for the first time in my life.","When I was 12, I went to France for the first time in my life.","Perfect! Correcting ""in"" to ""to"" improves clarity. Why is it important to use the correct prepositions?"
"That was my first time on holiday in another country that was n't nourth Italy.","That was my first time on holiday in another country that wasn't northern Italy.","Excellent! Correcting ""was n't"" to ""wasn't"" and ""nourth"" to ""northern"" improves clarity. Why is it important to use the correct verb forms and spelling?"
"I remember i woke up at 6 o'clock for took the train and went to Paris in France.","I remember I woke up at 6 o'clock to take the train and went to Paris in France.","Well done! Capitalizing ""I"" and correcting ""for took"" to ""to take"" improves clarity. Why is it important to use the correct capitalization and verb forms?"
"After 4 hours sat on an uncomfortable seat, we arrived at the train station and then my parents and me went to the hotel.","After 4 hours sitting on an uncomfortable seat, we arrived at the train station, and then my parents and I went to the hotel.","Excellent! Correcting ""sat"" to ""sitting"" and ""me"" to ""I"" improves clarity. Why is it important to use the correct verb forms and pronouns?"
"We fisited a lot of monuments, museums and churces, like the Louvre with the Monalisa by Leonardo Da Vinci.","We visited a lot of monuments, museums, and churches, like the Louvre with the Mona Lisa by Leonardo da Vinci.","Well done! Correcting ""fisited"" to ""visited"" and ""Monalisa"" to ""Mona Lisa"" improves clarity. Why is it important to use the correct spelling and punctuation?"
"That week I felt happy and relaxed but I was a little bit sad when we returned in Italy.","That week I felt happy and relaxed, but I was a little sad when we returned to Italy.","Perfect! Adding a comma after ""relaxed"" and correcting ""in"" to ""to"" improves clarity. Why is it important to use the correct punctuation and prepositions?"
"I am waiting only to go there another time!","I am only waiting to go there another time!","Excellent! Correcting ""am waiting only"" to ""am only waiting"" improves clarity. Why is it important to use the correct word order?"
"Nowadays my people have their own transport, for example they have cars.","Nowadays, many people have their own transport; for example, they have cars.","Well done! Adding a comma after ""Nowadays"" and correcting ""my people"" to ""many people"" improves clarity. Why is it important to use the correct punctuation and vocabulary?"
"Transport is the best situation for people to can travel around a country.","Transport is the best facility for people to be able to travel around a country.","Excellent! Correcting ""situation"" to ""facility"" and ""to can travel"" to ""to be able to travel"" improves clarity. Why is it important to use the correct vocabulary and verb forms?"
"Without transport people can not go back to work and do something else.","Without transport, people cannot go to work or do anything else.","Well done! Adding a comma after ""transport"" and correcting ""can not"" to ""cannot"" improves clarity. Why is it important to use the correct punctuation and verb forms?"
"With public transport, is the best way to go to work. Because it is easy to travel.","Public transport is the best way to go to work, because it is easy to travel.","Perfect! Removing ""With"" and adding a comma after ""work"" improves clarity. Why is it important to use the correct sentence structure and punctuation?"
"No need to pay a full amount because they have many people who entered the bus.","There is no need to pay a full amount because many people have boarded the bus.","Excellent! Correcting ""No need"" to ""There is no need"" and ""entered"" to ""boarded"" improves clarity. Why is it important to use the correct sentence structure and verb forms?"
"Public transport helped us to know our country and improve ours body to move one place to another.","Public transport helps us to know our country and enables our bodies to move from one place to another.","Well done! Correcting ""helped"" to ""helps"" and ""ours body"" to ""our bodies"" improves clarity. Why is it important to use the correct verb forms and possessive pronouns?"
"For example, we should walk to go in a place whereas a car can park in the place which we want to go.","For example, we have to walk to a place, whereas a car can park where we want to go.","Excellent! Correcting ""should"" to ""have to"" and ""in the place which we want to go"" to ""where we want to go"" improves clarity. Why is it important to use the correct verb forms and relative clauses?"
"It helps us in many difficult ways, if they have a problem we can take a bus and go there.","It helps us in many different ways. If we have a problem, we can take a bus and go there.","Well done! Correcting ""difficult"" to ""different"" and adding a period after ""ways"" improves clarity. Why is it important to use the correct vocabulary and punctuation?"
"It will be more appropriate for us.","It will be more appropriate for us.","Perfect! This sentence is clear and well-structured. Why is it important to express suitability clearly?"
"All village they have a bus - stop where the bus stop to take or leave passengers.","All villages have a bus stop where the bus stops to pick up or drop off passengers.","Excellent! Correcting ""village"" to ""villages"" and ""take or leave"" to ""pick up or drop off"" improves clarity. Why is it important to use the correct plural forms and verb forms?"
"And some bus drive at night to take passengers.","And some buses transport passengers at night.","Well done! Correcting ""bus"" to ""buses"" and ""drive"" to ""transport"" improves clarity. Why is it important to use the correct plural forms and verb forms?"
"Without it many people will have many difficult to go somewhere or to return home.","Without it, many people would have a lot of difficulty going somewhere or returning home.","Perfect! Adding a comma after ""it"" and correcting ""will"" to ""would"" improves clarity. Why is it important to use the correct punctuation and verb forms?"
"However, they have some disadvantages with a public transport, they gave many traffic jam, this is because the bus a large and difficult to control.","However, there are some disadvantages with public transport. They cause many traffic jams. This is because buses are large and difficult to control.","Excellent! Correcting ""they have"" to ""there are"" and ""gave"" to ""cause"" improves clarity. Why is it important to use the correct sentence structure and verb forms?"
"If the roads are small, the bus would go in the street.","If the roads are narrow, the bus won't go along the street.","Well done! Correcting ""small"" to ""narrow"" and ""would go"" to ""won't go"" improves clarity. Why is it important to use the correct adjectives and verb forms?"
"The bus would not leave the passengers where they want to go, because they have to leave them in the bus - stop.","The bus will not drop off the passengers where they want to go, because it has to drop them off at the bus stop.","Excellent! Correcting ""would not leave"" to ""will not drop off"" and ""in the bus - stop"" to ""at the bus stop"" improves clarity. Why is it important to use the correct verb forms and prepositions?"
"Day by day the country develop more and more, nowadays they have trains.","Day by day, the country is developing more and more. Nowadays, we have trains.","Well done! Adding commas and correcting ""develop"" to ""is developing"" improves clarity. Why is it important to use the correct punctuation and verb forms?"
"Many people travel by train because they arrive more faster than the bus and cheaper in a long run.","Many people travel by train because they arrive quicker than the bus and are cheaper in the long run.","Perfect! Correcting ""more faster"" to ""quicker"" and ""cheaper"" to ""are cheaper"" improves clarity. Why is it important to use the correct comparative forms and subject-verb agreement?"
"The public transport will have many future because some people have no money to buy their own car.","Public transport will have a future because some people have no money to buy their own car.","Excellent! Correcting ""many future"" to ""a future"" improves clarity. Why is it important to use the correct articles and noun forms?"
